,subwatershed,area,perimeter,circulatory_ratio,relief,avg_slope,watershed_length,elongation_ratio,drainage_density,shape_factor,relief_ratio,ruggedness,aae_area,buildings_aae_count,x_area,buildings_x_count,water_bodies_area,dams_count,bridges_count,streets_km,railroads_km,population,population_density,median_income,housing_density,population_change,dependent_population_pct,dist_to_stream_avg,dist_to_stream_stdev,dist_to_stream_skewness,dist_to_stream_kurtosis,levee_length_km,levee_low_crest_elevation_m,lu_21_area,lu_22_area,lu_23_area,lu_24_area,lu_41_area,lu_82_area,avg_impervious_percent,orb100yr06h,orb100yr12h,orb100yr24h,orb25yr06h,orb25yr12h,orb25yr24h,orb2yr06h,orb2yr12h,orb2yr24h,orb50yr06h,orb50yr12h,orb50yr24h,orb100yr06ha_am,orb100yr12ha_am,orb100yr24ha_am,orb25yr06ha_am,orb25yr12ha_am,orb25yr24ha_am,orb2yr06ha_am,orb2yr12ha_am,orb2yr24ha_am,orb50yr06ha_am,orb50yr12ha_am,orb50yr24ha_am,flow_0_exceedence_prob,flow_0.1_exceedence_prob,flow_1_exceedence_prob,flow_10_exceedence_prob,flow_50_exceedence_prob,slope_of_flow_duration_curve,mean_policy,mean_claim,policy_total_building_coverage_avg,claims_total_building_insurance_coverage_avg
784,41000050101,0.4548679980454135,0.1550279613521076,0.7825466288210982,0.09443893273651816,0.05015919339275095,0.25040990631461585,0.3144480659256904,0.2849078015050921,0.02480982887825645,0.0457504635455593,0.06433993850481134,0.08871445928786507,0.06204478014567035,0.17890110936009837,0.07485525227460711,0.05324220346832987,0.0,0.3333333333333333,0.18219123348839567,0.12986889453914224,0.25745211034924775,0.23491207224016578,0.119558782221241,0.13402431220349326,0.3131067961165048,0.6750423013823346,0.10947396202496197,0.10456088978986179,0.4179466457701358,0.07181348424938373,0.0,0.0,0.19104906915920683,0.3375966045807751,0.16609233488300884,0.10518253425855967,0.06575995566513958,0.415110174635675,0.20698663874519027,0.505226480836237,0.4727868852459016,0.1832027850304616,0.5126234906695935,0.4866156787762903,0.29600000000000026,0.4736842105263155,0.5156482861400895,0.49271844660194164,0.49504950495049505,0.4795081967213113,0.22505422993492408,0.5052484254723582,0.47267939433838047,0.183049366535605,0.5126791620727675,0.4870317002881839,0.296519410977242,0.47346938775510194,0.5161812297734625,0.4927536231884062,0.4954792043399636,0.4790123456790125,0.22482308111050608,0.05961241596665582,0.05710423620068122,0.06472544032921915,0.13656362187194068,0.35671058634777614,0.9517911069233503,0.4623880654213207,0.08291876832014197,0.2293681295667546,0.08579973911409113
980,51202060307,0.34340189532644166,0.30901036766056744,0.29642357387034934,0.3999264103954997,0.11381259490274966,0.278647736003094,0.2539524089836782,0.2715749972094468,0.03666055235858746,0.16589383519115758,0.2456706374930126,0.08048521258064734,0.0032371189641219314,0.0,0.0,0.003776873292079767,0.0,0.2631578947368421,0.051748459530548296,0.0,0.0820547105072684,0.09407954967240337,0.2507002787491854,0.013509930956183589,0.33252427184466016,0.6247280638823918,0.10347388476939985,0.09320983116112029,0.5090456465966239,0.18043060210615183,0.0,0.0,0.053290290553058506,0.011492124790636974,0.0010494742093138149,0.0002758985714213456,0.14130708517920285,0.428864956199185,0.007276515150985097,0.5142857142857142,0.5239344262295083,0.4442993907745869,0.5257958287596045,0.5401529636711282,0.5,0.5037593984962405,0.5618479880774965,0.5436893203883497,0.5058505850585058,0.5327868852459017,0.46258134490238634,0.5143456962911128,0.5240289664252797,0.4442988204456091,0.5259095920617418,0.5398655139289144,0.5,0.5040816326530613,0.5614886731391584,0.5441370223978921,0.5063291139240507,0.5325102880658434,0.4627109417528579,0.11345204530203583,0.10379644086456981,0.10946146365974149,0.19875817298896803,0.26758076127542996,0.9019317597820294,0.48157387172629457,0.1235201097516109,0.19022820993873946,0.06218177460430138
441,40400010509,0.2977176683144516,0.3341627632191454,0.2280476328212117,0.12979018109945636,0.09818457385876196,0.2266914553052019,0.2867021402975596,0.21064410007299472,0.02948657517525183,0.06691498155150125,0.0662104950027217,0.10419192025962769,0.042082546533585105,0.15260127526336664,0.05955334987593052,0.06035220737645253,0.0,0.17543859649122806,0.24963454840150195,0.27119653470226013,0.36102194055992354,0.443586977632246,0.19774608200106208,0.30737617425164354,0.27427184466019416,0.46445567449882974,0.20125172265737695,0.19233148687483764,0.4239555685381886,0.08613315291208937,0.12081901340353615,0.583208442084152,0.15987600932926388,0.4148901517105117,0.40642093626332726,0.2206886508395777,0.052533729521131,0.08125045007661938,0.47276362199105554,0.7797909407665506,0.8032786885245904,0.7171453437771977,0.7102085620197585,0.6711281070745696,0.6766666666666667,0.4229323308270674,0.39493293591654277,0.38834951456310707,0.7533753375337531,0.7598360655737699,0.6963123644251628,0.780265920223933,0.8031599736668862,0.7169069462647442,0.7100330760749727,0.6714697406340058,0.6767068273092369,0.4224489795918367,0.3948220064724919,0.38866930171278025,0.7531645569620249,0.7596707818930044,0.6962438758845941,0.05290901193800632,0.030225010596145314,0.0409571482124418,0.11892570705302233,0.433195713641324,0.9703475222156122,0.5844351745453445,0.22767708300724565,0.22069057770326223,0.09526962855290808
369,51201090905,0.18467167842913024,0.09598206535037407,0.5391015588734042,0.22281466118895177,0.09360548016885517,0.21302483036488407,0.2544426779940776,0.20251756637789414,0.036536558094399776,0.11629465954902403,0.1103177572351088,0.011885760569699453,0.0002697599136768276,0.0,0.0,0.00299921227057094,0.0,0.08771929824561403,0.009127109919038586,0.015605836142265309,0.005254462978413052,0.018032785393183863,0.24884480116265278,0.006008372433290187,0.24068638518853014,0.5746918057333772,0.12183644022786243,0.11842184258702122,0.4191813226252209,0.08796380039335079,0.0,0.0,0.02670334426583853,0.012647162927184081,0.0009726136427570748,0.00025777384775133017,0.09362422441726956,0.20917738185483903,0.027614705903361108,0.7714285714285714,0.7573770491803282,0.6379460400348131,0.7892425905598239,0.7265774378585088,0.6406666666666667,0.7650375939849621,0.6929955290611027,0.5825242718446604,0.7695769576957696,0.7483606557377045,0.6339479392624732,0.7718684394681596,0.7570770243581304,0.6378331148973349,0.7894156560088201,0.7271853986551395,0.6412315930388219,0.7653061224489801,0.6925566343042071,0.5823451910408433,0.7694394213381557,0.7481481481481485,0.6336418072945018,0.04745869085824297,0.05143244875170173,0.062123943472080126,0.1020088304769202,0.10353530240214792,0.9513453884155283,0.33149191130730676,0.10791553109551691,0.059495464358281534,0.037404540990020864
845,51401010806,0.49399683978515724,0.2283389025061674,0.5994730624186195,1.0,0.21993498896748892,0.1264015715927307,0.5333363773600428,0.40124134862068245,0.007802036277330259,0.6904827023758987,0.8146830913177794,0.1787287742778508,0.15700026975991366,0.3691460909628367,0.27791563275434245,0.03599688007958461,0.05555555555555555,0.19298245614035087,0.3389524842778546,0.16677575020250238,0.5260540695843394,0.4504224939536135,0.31558971932906127,0.2601870138164198,0.3785843305486566,0.5981214820888106,0.09944027409442628,0.14239325276848447,0.58413692041085,0.22036721405406517,0.04714847033385175,0.44985711777219906,0.4908298120780828,0.46398444499538827,0.3815945713753743,0.2625860252909254,0.21471980346287578,0.020301820331397148,0.3678752372602036,0.7470383275261323,0.7390163934426233,0.5065274151436032,0.7694840834248078,0.7332695984703634,0.6086666666666667,0.7105263157894735,0.6989567809239943,0.729368932038835,0.7497749774977498,0.7442622950819673,0.5482646420824295,0.7473757872638207,0.7386438446346282,0.5063346439493226,0.7695700110253587,0.7339097022094139,0.6091030789825971,0.7102040816326531,0.6990291262135919,0.7299077733860346,0.7495479204339963,0.7440329218106996,0.5481763745236798,0.099569202297356,0.10237243264334657,0.12623846435113326,0.1841945424477048,0.29786125815389136,0.9047720094492472,0.5756305201885797,0.19043051028297858,0.6458744805954173,0.5015037936309679
149,51402010902,0.28840976959888376,0.1441053405386175,0.5683690944790432,0.3008071786510727,0.19461065109567854,0.0640708520591947,0.6132298193950841,0.6091702038548471,0.005271825008746167,0.30452724848178886,0.36553057601214267,0.09527942196049294,0.004046398705152414,0.0,0.0,0.06077575634492174,0.05555555555555555,0.12280701754385964,0.06432499768871676,0.04001015326326034,0.04831232837354757,0.06484758712478846,0.3792472886508909,0.02777844472116606,0.24147663129374575,0.6518310370464411,0.05622547360796755,0.04667949425820209,0.39142667685288546,0.05693081709085774,0.0,0.0,0.0792850160790267,0.027720865665248947,0.027429608273282766,0.013279820021955801,0.1467785453066227,0.21784101819591029,0.03554804661120688,0.6794425087108014,0.811803278688525,0.7589208006962576,0.7716794731064764,0.8652007648183555,0.8626666666666667,0.8195488721804507,0.8464977645305516,0.883495145631068,0.7137713771377134,0.8491803278688521,0.8053145336225596,0.6794961511546536,0.8117182356813695,0.7588466579292263,0.7717750826901875,0.8655139289145053,0.8627844712182062,0.8183673469387753,0.8462783171521036,0.8840579710144931,0.7142857142857144,0.8493827160493828,0.8051170386499726,0.0916042305906424,0.08475641722667941,0.09473573239076297,0.19450123873336922,0.27243270629705946,0.9195648333346301,0.676515512806475,0.0001538387961975756,0.27600944544952954,0.0974900946755195
321,51202040301,0.18426761624166133,0.039565843007893786,0.7617703814625457,0.10575807076655783,0.03365387669394233,0.16259839723659697,0.31375630066390614,0.14999769460930218,0.02491404232847137,0.0728890818194161,0.03969932661330057,0.05275564262907913,0.0032371189641219314,0.0,0.0,0.0034469572665526433,0.0,0.19298245614035087,0.025585523332573582,0.03477970774165119,0.04273187873296167,0.0782468590725353,0.5936593577981801,0.01793139075608548,0.2513547076089411,0.6476613488673566,0.15029051137643223,0.1943159109474672,0.45982462642569255,0.08141559595853914,0.0,0.0,0.044096596771007815,0.007182898441130656,0.001100413334558304,0.0,0.025939239065504317,0.3642399595523799,0.006996892843491989,0.3344947735191637,0.3206557377049184,0.16623150565709333,0.3940724478594948,0.38910133843212247,0.28400000000000025,0.50187969924812,0.5275707898658721,0.491504854368932,0.3429342934293427,0.3491803278688521,0.2114967462039048,0.3344996501049686,0.32060566161948634,0.16601135867190875,0.39360529217199547,0.3890489913544668,0.28447121820615795,0.5020408163265309,0.5275080906148863,0.49143610013175243,0.34267631103074114,0.34897119341563787,0.21175830157866082,0.09162352083827137,0.09200195254462795,0.0919382430189365,0.17308064910424223,0.27388673883550735,0.9114228654786452,0.5293604799937354,0.08239844719551308,0.379247077012498,0.43951317601463713
1163,51201100402,0.4320150860122544,0.34835441253172983,0.31404862943656725,0.20850230849970164,0.05724923578344783,0.6054706902037889,0.12249884527013127,0.2058610902904917,0.1136065171799108,0.039568890255113454,0.10450098774827264,0.0773222511707041,0.03156190990018883,0.07122984719079499,0.03556658395368073,0.01637743772455995,0.0,0.21052631578947367,0.09922990463955972,0.08078169656848373,0.13149970440192496,0.12528687995935428,0.3564052259891592,0.06935065814402815,0.26484533754797923,0.5746918057333772,0.13415183944677933,0.16066788372020918,0.7063881726895062,0.5933476066445197,0.0,0.0,0.14650374221756896,0.10704122613176213,0.04896170173795828,0.020853780050408763,0.04270183853575666,0.5297763118204277,0.06539973330579926,0.7470383275261323,0.6963934426229508,0.4129677980852917,0.7398463227222827,0.6711281070745696,0.4946666666666668,0.6221804511278197,0.6020864381520119,0.5606796116504853,0.7425742574257423,0.6942622950819675,0.4430585683297181,0.7473757872638207,0.6965108624094798,0.4128440366972477,0.7398015435501653,0.6714697406340058,0.4946452476572958,0.6224489795918369,0.6019417475728153,0.5612648221343877,0.7423146473779383,0.6938271604938269,0.44311377245508954,0.12103779049094894,0.06707816422240163,0.0795748435144925,0.15772514126690745,0.2675803304509741,0.9277994466753238,0.669416343166923,0.11683792932148725,0.1779613472738667,0.1421302099039064
188,51202070203,0.31947360102709743,0.24513101263847514,0.37373399254880624,0.4109896573540283,0.18178389018080926,0.05552242064154762,0.6726343504133001,0.4496773270827558,0.0038998078534505324,0.4283175213979719,0.37700907182114307,0.044337375331493976,0.0005395198273536552,0.0,0.0,0.014498028198098065,0.0,0.03508771929824561,0.03062017462758013,0.0,0.03477006889921487,0.04428673177003323,0.2827982511464366,0.004660978060134668,0.24125084669225558,0.572606961643835,0.07788783466770215,0.09560921510558669,0.35560416272285245,0.0246548380839967,0.0,0.0,0.05050970460048896,0.004041832688989571,8.492630039270293e-05,0.0,0.5704572857885783,0.09718794138733308,0.002893754524741602,0.4822299651567943,0.5108196721311478,0.48346388163620535,0.549945115257958,0.5783938814531546,0.5613333333333332,0.6296992481203008,0.6661698956780926,0.6322815533980584,0.4986498649864983,0.5450819672131146,0.5135574837310197,0.48215535339398174,0.510862409479921,0.4836173001310615,0.5501653803748625,0.5782901056676275,0.5615796519410976,0.6285714285714286,0.6666666666666665,0.6324110671936762,0.49909584086799264,0.5448559670781892,0.5133369624387587,0.15734148450556082,0.11020332373503632,0.1457027215730102,0.12349111480540367,0.1607987657740989,0.8868569313033287,0.28913024785838104,0.055976172466102404,0.06418916256508858,0.11777579212723675
1445,51202090201,0.6428795816217518,0.3087127409462803,0.5515441474878457,0.4426386466708249,0.4225028739598725,0.07683830648774877,0.7751700458776756,0.5332282757224049,0.0021810823319570304,0.403731648295837,0.4671954113197613,0.14023816039328063,0.006204478014567035,0.0,0.0,0.051430056733841226,0.38888888888888884,0.2982456140350877,0.06975061751919179,0.0,0.043102066976446085,0.028052673638330482,0.35901005400935254,0.019120465310407772,0.2059720027094152,0.541334300300701,0.04753317424418001,0.040010061937933245,0.40252441538528483,0.08234770677206782,0.0,0.0,0.10570862008555129,0.010681624162313124,0.005241929629777801,0.0016897667167872588,0.4770086667597594,0.26628069347980365,0.0071651742114746935,0.6738675958188152,0.7659016393442624,0.718015665796345,0.7793633369923159,0.8393881453154877,0.8326666666666669,0.8364661654135332,0.8479880774962747,0.8701456310679614,0.7146714671467143,0.8122950819672128,0.7689804772234274,0.6738978306508048,0.7656352863726137,0.7177806902577544,0.779492833517089,0.8395773294908739,0.832663989290495,0.8367346938775513,0.8478964401294498,0.870882740447958,0.7151898734177218,0.8123456790123456,0.7686445291235708,0.14631776028974453,0.11069189158764925,0.12545294501564616,0.1783185231417173,0.08737421541481286,0.8806277921306878,0.09724501106337378,0.0,0.051923135159726345,0.00024539800941428963
