,subwatershed,area,perimeter,circulatory_ratio,relief,avg_slope,watershed_length,elongation_ratio,drainage_density,shape_factor,relief_ratio,ruggedness,aae_area,buildings_aae_count,x_area,buildings_x_count,water_bodies_area,dams_count,bridges_count,streets_km,railroads_km,population,population_density,avg_median_income,housing_density,population_change,dependent_population_pct,dist_to_stream_avg..m.,dist_to_stream_stdev..m.,lu_22_area,lu_23_area,lu_24_area,lu_41_area,lu_82_area,avg_impervious_percent,orb100yr06h,orb100yr12h,orb100yr24h,orb25yr06h,orb25yr12h,orb25yr24h,orb2yr06h,orb2yr12h,orb2yr24h,orb50yr06h,orb50yr12h,orb50yr24h,orb100yr06ha_am,orb100yr12ha_am,orb100yr24ha_am,orb25yr06ha_am,orb25yr12ha_am,orb25yr24ha_am,orb2yr06ha_am,orb2yr12ha_am,orb2yr24ha_am,orb50yr06ha_am,orb50yr12ha_am,orb50yr24ha_am,policy_total_building_coverage_avg,claims_total_building_insurance_coverage_avg
12,51201130801,60.60112743,37.83624759,0.531954455,54.0,2.997463703,4.0105560339999995,2.190235545,1.4239156569999998,0.26541683899999996,0.013464466999999999,0.076891445,16.20333351,191,0.0,0,1.044912606,0,6,73.12993817,0.0,10367,171.0694246,64355.0,7.953647407,-312,40.06666667,270.3992239,168.11474730000003,0.6545942370000001,0.11055444199999999,0.015083045,12.16669298,35.97418752,0.71239531,5145,5908,7046,4019,4656,5555,2313,2717,3232,4566,5265,6282,5124,5884,7017,4002,4637,5532,2129,2501,2976,4547,5243,6256,47118.1516,16577.42921
13,40500010701,76.04905251,47.82572295,0.41781168700000004,0.0,0.0,4.522057371,2.176035094,0.76316974,0.268892277,0.0,0.0,2.607652349,124,0.0,0,6.088149267,0,0,67.46996005,0.0,6384,83.94581904,64775.5,6.048727562000001,464,43.2,527.9733516,402.68266850000003,0.9146384679999999,0.362801066,0.027252695,0.8348318440000001,8.757684297,1.3570617440000001,4447,5093,5611,3432,3932,4409,1930,2226,2553,3922,4491,4994,4429,5072,5588,3418,3916,4391,1777,2049,2350,3906,4473,4974,26745.39922,8234.075784999999
14,51202060310,94.99850312,56.63021302,0.372246168,57.0,2.53648138,8.175426039,1.3452501419999998,1.0669899729999999,0.7035646740000001,0.006972114000000001,0.060818428,15.41178497,63,0.399550859,6,0.651059889,0,20,147.932847,8.766183257,23299,245.256496,59298.0,12.86336058,2559,37.9,293.5971397,210.55868040000001,0.472015013,0.043854807999999995,0.0071398519999999995,28.7306219,48.18688634,0.440828741,4950,5620,6535,3787,4381,5115,2110,2523,2973,4346,4981,5805,4930,5597,6508,3771,4363,5094,1942,2323,2737,4328,4961,5781,54094.07357000001,35378.58939
15,51202040504,97.85363164,76.81198046,0.20841495899999998,29.0,0.8916625979999999,6.626160308999999,1.684541035,0.956044815,0.44869055700000005,0.004376592,0.027725299999999998,11.98480408,262,3.213454446,314,1.087102498,0,41,323.50944460000005,16.93028683,86562,884.6069231,79536.0,66.48705716,8165,40.24,331.90770299999997,246.7202095,9.23755733,3.19651024,0.539782909,8.200210033,54.0588988,6.273349285,4757,5357,5820,3678,4226,4753,2079,2473,2926,4200,4781,5285,4737,5335,5796,3663,4209,4733,1914,2277,2694,4183,4761,5263,83940.20155,41361.00425
16,51201050405,59.49850896,42.93102393,0.405670524,27.91236102,0.8609238859999999,6.305372116,1.380375933,0.527956736,0.668213678,0.004426759000000001,0.014736518999999998,3.0677697989999997,28,0.031126346000000003,5,0.08133334099999999,0,7,94.23580121,11.66884547,16541,278.00696669999996,58241.0,9.647300581,-1269,43.13333333,366.79697819999996,373.36257439999997,0.941936102,0.10843343800000001,0.009899998,2.114036013,52.44643232,0.8581151370000001,4751,5357,6242,3659,4164,4914,2117,2451,2858,4204,4761,5563,4731,5335,6217,3644,4147,4894,1949,2256,2631,4187,4741,5540,27740.24844,12818.90374
17,51201040405,84.82465129999999,56.611703799999994,0.332597894,31.0,0.604861319,3.438747822,3.022148304,0.863928765,0.139405072,0.009014909,0.026781792000000002,0.795260709,9,0.022388997999999997,9,0.27606772,0,14,125.93631040000001,12.96579014,20186,237.97327420000002,56397.5,6.106715348,-293,40.325,471.3519659,403.99589289999994,0.487952946,0.09692427599999999,0.023559608,5.485140309,73.84447309999999,0.514552176,4644,5269,6034,3601,4093,4739,2051,2353,2746,4108,4665,5370,4625,5247,6009,3586,4076,4720,1888,2166,2528,4091,4646,5348,55934.3215,435.59227139999996
18,71200011009,50.9143242,45.06301725,0.31507164,49.0,1.180098057,10.22544548,0.787395292,1.0077346329999999,2.053640836,0.004791967,0.049378997,0.725535844,11,0.0,0,0.32035764899999997,0,10,83.11326388,13.23531794,20279,398.2965564,77574.25,14.67170608,193,40.45,349.6925723,300.77644669999995,1.509784816,0.09451885300000001,0.0027,2.616109982,38.88044537,1.253231049,5262,5970,7122,3935,4497,5383,2104,2446,2873,4587,5221,6218,5240,5946,7093,3919,4479,5361,1937,2252,2645,4568,5200,6193,50369.96439,44545.92422
19,51201010404,54.61951662,40.92958533,0.40971609700000006,5.0,0.045075215,2.964263293,2.813275146,1.030860052,0.160873941,0.00168676,0.0051543,4.01034332,1,0.020693185,0,0.29718613899999996,0,10,96.65845871,6.362730702,10613,194.30783459999998,50018.5,5.162989668,830,49.1,366.01484819999996,229.48950449999998,0.554772554,0.10719259699999999,0.011571024,4.328571209,45.51939835,0.715778172,4257,4860,5517,3346,3828,4422,1943,2244,2650,3789,4328,4960,4239,4840,5494,3332,3812,4404,1789,2066,2440,3773,4310,4940,11373.21091,0.0
20,41000050104,49.70929398,32.29300781,0.599005022,38.0,0.9181844000000001,5.417131256,1.468603295,1.268350496,0.59033852,0.007014783,0.048197319,2.801675253,53,0.42869103,24,0.196536541,0,15,82.88993144,0.0,11735,236.0725543,65453.0,24.54269418,387,47.2,178.1960604,131.0529194,1.175754403,0.251929842,0.059729965999999995,2.800362873,31.47283491,1.5039381980000002,4315,4978,5561,3335,3845,4373,1877,2180,2535,3807,4389,4952,4297,4958,5538,3321,3829,4355,1728,2007,2334,3791,4371,4932,47932.40635,75406.57905
21,51201111512,80.52982866,67.64560039,0.221150297,50.0,1.555390716,4.396862181,2.302982267,1.420557715,0.240065046,0.011371746,0.071027886,0.0,0,0.0,0,0.589329455,0,14,142.92768590000003,7.215880395,14733,182.9508425,49885.0,5.51348497,-469,35.0,277.7404351,168.1152126,0.912682353,0.243613738,0.04504105,9.138206689,61.59075209,0.9503279920000001,4955,5644,6473,3864,4459,5207,2231,2632,3158,4394,5038,5831,4935,5621,6447,3848,4441,5186,2054,2423,2907,4376,5017,5807,15926.63582,0.0
22,50902030505,60.63154929,51.33679986,0.289101899,0.0,0.0,3.243341004,2.7090173060000002,1.509252129,0.17349483899999998,0.0,0.0,6.944761522,20,0.0,0,0.516888071,0,8,86.32401363,1.981362534,14588,240.6008122,59858.666670000006,7.026045104,-214,41.3,225.4787127,179.3016757,0.362539149,0.025256574,0.005227682,23.176584,25.93608238,0.41968342700000005,4382,5031,5919,3525,4101,4815,2113,2509,2948,3950,4567,5365,4364,5010,5895,3510,4084,4795,1945,2310,2714,3934,4548,5343,35177.935710000005,46140.47832
23,51202030508,52.2815025,36.67061978,0.488563956,34.0,1.378213525,3.0049230839999996,2.71516189,1.438608555,0.172710468,0.011314765,0.048912690999999994,7.106248797,13,0.0,0,0.177580598,0,15,87.92001969,0.0,22156,423.78277099999997,69445.0,6.15896607,-882,39.45,236.91580980000003,164.34920669999997,0.521928465,0.029423828,0.0018,4.499383151,43.61627015,0.580352545,5232,5844,6683,3973,4529,5264,2187,2592,3088,4576,5162,5955,5211,5820,6656,3957,4510,5242,2013,2386,2843,4557,5141,5931,13854.61579,3977.3007030000003
24,51202011107,48.55299505,52.03398018,0.225347007,15.0,0.509632111,3.236436013,2.429383328,1.017343603,0.21573371600000002,0.004634728,0.015260154,6.106818525,129,0.42099604,19,1.250679828,0,11,282.0424201,7.749211302999999,68783,1416.658229,109253.75,80.53056245,6329,38.8625,360.9620145,254.2304808,8.014209285,4.293282733,1.493662073,8.646779404,6.641344328,15.29079056,4964,5558,6165,3803,4341,4941,2123,2506,2952,4365,4934,5544,4944,5535,6140,3787,4323,4921,1954,2307,2718,4347,4914,5521,32767.618980000003,23024.18107
25,51201100407,32.26708242,33.84469751,0.353987795,57.0,1.8925929069999998,2.7783150819999998,2.307030904,1.016952178,0.239223199,0.020516032,0.057966274000000005,4.67173931,16,0.0,0,0.098644805,0,3,43.49214338,1.475949521,15922,493.44405520000004,51261.25,8.274686769,-777,39.4,261.0085078,197.494944,0.30124908699999997,0.060805654,0.050620337,1.308463448,23.26726284,0.784466386,5121,5718,6235,3926,4456,4986,2194,2561,2975,4501,5068,5601,5100,5695,6210,3910,4438,4966,2020,2358,2739,4482,5047,5578,21655.34214,20458.27276
26,51201070103,62.20962493,46.97727285,0.354235306,0.0,0.0,7.380898516,1.20579816,0.683700237,0.8757111609999999,0.0,0.0,5.079197887,61,0.0,0,0.02998946,0,10,111.6978347,10.42031197,12431,199.82438430000002,57160.333329999994,13.24553879,-683,40.7,492.14232450000003,307.8325667,1.011349085,0.23295621800000002,0.067584557,0.635599968,56.5930264,1.1055135729999999,4783,5403,6195,3682,4216,4908,2115,2477,2879,4227,4808,5538,4763,5381,6170,3667,4199,4888,1947,2280,2650,4210,4788,5515,31843.29968,25872.87531
27,50800030302,42.07955385,43.39471932,0.280806543,0.0,0.0,3.28657549,2.227137397,1.361725737,0.256694225,0.0,0.0,1.898284394,13,0.23915018600000001,3,0.12924486300000002,0,8,56.97468016,6.5934271429999995,9277,220.463364,54367.666670000006,9.862271864,-162,40.96666667,235.2531265,210.7055628,0.336801405,0.049180065,0.015734863,4.559433417,32.14363383,0.536759019,4075,4684,5497,3315,3843,4506,2022,2378,2786,3693,4264,4999,4058,4665,5475,3301,3827,4487,1861,2189,2565,3678,4246,4979,31011.4035,29235.90009
28,51201010502,62.04976777,49.03403847,0.32430578600000004,6.0,0.11077562699999999,4.998567831,1.778195675,1.22739391,0.40267161799999995,0.0012003439999999999,0.0073643630000000005,8.612933238,24,0.086015365,2,0.38763784799999995,0,10,143.69025200000002,0.0,10613,171.0401244,50018.5,6.510902691,830,49.1,263.2874429,173.1363665,0.46979065700000006,0.078293149,0.0066913319999999995,3.556418106,50.82570728,0.58899641,4268,4871,5519,3343,3822,4411,1935,2231,2635,3791,4330,4955,4250,4851,5496,3329,3806,4393,1781,2054,2426,3775,4312,4935,8062.423543999999,1609.377666
29,51402010404,80.36862306,50.27824311,0.399517865,95.74262735,6.994654178999999,3.862110548,2.619229916,1.613136591,0.185593548,0.024790235,0.154445936,11.35648607,42,0.0,0,0.662078176,2,8,104.248098,0.0,19971,248.4924992,66538.33333,8.199717437999999,-326,35.76666667,232.886804,131.6299813,0.44556971700000003,0.08934553699999999,0.013237872,30.88611252,15.63504372,0.463674456,5003,5846,7047,3915,4604,5549,2265,2691,3225,4443,5209,6280,4982,5822,7018,3899,4585,5526,2085,2477,2969,4425,5188,6254,18633.00624,10.35047805
30,51201050504,49.14318676,53.70281989,0.21413073,52.0,0.668505669,8.402081819,0.94145553,0.671997451,1.436516098,0.006188941999999999,0.034943867,0.05211478,6,0.0,0,0.015033234,0,6,89.48679813,3.431804402,6535,132.97875919999998,56239.5,6.043564115,-326,41.15,460.2939805,521.5737295,0.31411005,0.075423865,0.020004911,1.185274762,44.77349189,0.520339191,4836,5452,6254,3745,4262,4924,2150,2490,2861,4282,4851,5574,4816,5430,6228,3730,4244,4904,1979,2292,2634,4264,4831,5551,16813.41015,2766.651445
31,51201061003,49.74216729,57.06804686,0.191932513,17.99637681,0.911699176,3.168855598,2.511394634,1.5660280969999998,0.20187391,0.0056791409999999995,0.028182832,0.0,0,0.0,0,0.072536474,0,6,70.26596953,2.3555029999999997,3330,66.94521332,50081.0,2.75420247,-883,38.6,335.30010830000003,202.78438540000002,0.745546281,0.019081714,0.002607093,5.721381981,39.99063012,0.71300149,5016,5687,6508,3838,4379,5060,2123,2457,2861,4413,5019,5763,4995,5664,6481,3822,4361,5039,1954,2262,2634,4395,4998,5739,0.0,0.0
32,51201060901,65.74119372,49.69935624,0.334461338,19.0,1.02014029,3.554936058,2.5736059890000003,1.707216452,0.19223214,0.0053446809999999996,0.032437113,0.19722992399999997,2,0.0,0,0.051693752,0,3,94.38404440000001,1.4813990280000002,9849,149.8147424,50491.0,6.753756281,-1280,40.36666667,248.62242379999998,182.01405269999998,1.316028212,0.18898650600000003,0.245986628,5.331004835,54.50972727,1.396665454,4956,5616,6402,3813,4348,5005,2127,2460,2863,4370,4967,5686,4936,5593,6376,3797,4330,4984,1958,2265,2636,4352,4947,5663,15382.727509999999,9591.507614
33,71200010702,78.95071984,62.98096039,0.250119413,49.0,1.134984016,3.73336151,2.6855488760000004,1.1782744729999999,0.176540356,0.013124901000000001,0.057735449,15.201399599999998,26,0.0,0,2.406722104,1,5,239.4633318,7.912537985,23942,303.2524599,62546.333329999994,15.93399025,465,39.65,408.1218475,294.2518381,1.3760183469999998,0.16237902199999998,0.016174788,12.64142523,49.13493271,1.036659598,5048,5769,6540,3837,4398,5070,2099,2431,2857,4422,5063,5782,5027,5745,6513,3821,4380,5049,1932,2238,2630,4404,5042,5758,20954.15456,1614.459949
34,51402010801,49.0938718,38.68515778,0.412238361,83.0,2.250503778,3.466056879,2.281040604,1.303907008,0.24470570100000003,0.02394652,0.10822428199999999,8.153890968999999,46,0.0,0,0.696802942,0,7,86.68263852,12.81016865,9283,189.0867365,53704.333329999994,3.462753981,509,42.96666667,305.5121952,210.29901150000003,0.765042986,0.467596523,0.36824775200000004,6.681936976,30.11249598,2.196293116,5047,5956,7206,3939,4668,5634,2275,2712,3257,4475,5293,6399,5026,5932,7177,3923,4649,5611,2094,2497,2999,4457,5271,6373,14770.315,11482.60417
35,40400010403,82.25539066,71.3792905,0.202875582,79.0,2.376199245,3.493658344,2.9292525210000004,1.111434722,0.14838721800000002,0.0226124,0.087803343,4.118667856,42,1.318675819,345,2.4406872269999997,8,15,313.2841044,65.51930436,58671,713.2784797999999,60184.6,78.12253943,892,29.74,397.63286370000003,343.0948162,13.05114415,6.245935299,1.74176208,18.56776545,9.641027106000001,12.83360481,5235,5981,7126,3924,4511,5375,2075,2427,2862,4561,5224,6215,5214,5957,7097,3908,4492,5353,1910,2234,2635,4542,5203,6190,43685.48029,21409.68231
36,40500010103,62.11160799,44.17078657,0.400048246,0.0,0.0,7.340757644,1.211436235,0.385091024,0.8675789359999999,0.0,0.0,0.0,0,0.0,0,1.1981062359999999,0,0,4.8814427689999995,0.503448275,3817,61.45389121,48558.0,0.418601302,-69,39.7,1025.632774,258.6132695,0.08630722199999999,0.007506491999999999,0.0,0.023165058,0.305972847,0.872317612,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,18271.15844,92.27858417
37,51401041105,73.78471724,60.77674043,0.25101603899999997,133.0,8.276097298,3.6746834319999997,2.637657105,1.538351935,0.18300942,0.036193593999999996,0.204600807,7.406778591,16,0.0,0,0.37053182799999995,0,3,99.19940729,5.232411888,6855,92.90541804,42147.5,4.120094396,-98,44.65,300.2358172,151.1016618,0.6374508000000001,0.06336512,0.0036,48.74401488,2.6288155509999998,0.531633377,4962,5772,6959,3892,4563,5500,2265,2685,3219,4414,5153,6214,4942,5748,6931,3876,4544,5478,2085,2472,2964,4396,5132,6189,20786.98418,5702.013451
38,51201111902,61.76116882,43.80451769,0.404471164,58.0,2.7211816310000003,4.826320118,1.837370285,1.448683543,0.377152284,0.012017436999999999,0.084023645,0.0,0,0.0,0,0.578547261,0,19,237.54144330000003,16.065850199999996,25923,419.72975080000003,50226.5,27.28251476,-1216,37.15,232.92418019999997,135.1418846,2.35573574,0.572584439,0.260860103,6.761527447000001,33.80677222,2.975054979,4993,5713,6747,3909,4522,5371,2262,2662,3200,4438,5105,6044,4973,5690,6720,3893,4503,5349,2082,2451,2946,4420,5084,6019,67492.92085,33566.72679
39,51201111702,61.87739096,51.75341948,0.290311178,35.0,1.024808645,8.112656243,1.094102429,0.6732751690000001,1.063638759,0.004314247,0.023564631000000003,0.0,0,0.0,0,0.184627882,0,4,121.45388259999999,4.048707567,12975,209.6888669,56917.0,7.126997327000001,-219,33.06666667,834.9765516,392.38351389999997,0.821474494,0.177585181,0.077441288,1.326603669,54.79424334,1.051728845,4950,5652,6555,3877,4478,5257,2249,2647,3173,4400,5053,5894,4930,5629,6528,3861,4460,5235,2070,2437,2921,4382,5032,5870,37961.87622,0.0
40,51202060303,76.75768834,53.43060763,0.337871473,23.0,0.17466056300000002,3.4611727560000003,2.8562270389999997,1.313912314,0.156071882,0.006645145999999999,0.030219983,6.007570307000001,20,0.0,0,0.670583807,2,17,109.2909142,4.089702345,15316,199.5370149,55651.333329999994,7.504134276,1475,41.36666667,232.3271591,157.40633449999999,1.1636648059999999,0.129645,0.037757813,21.41109867,43.15205588,0.861112416,4561,5197,6013,3592,4162,4857,2091,2486,2944,4066,4674,5429,4542,5176,5988,3577,4145,4837,1925,2289,2710,4049,4655,5407,22374.222859999998,883.243083
41,51202011206,61.41339431,53.82403863,0.266391524,61.0,1.5072563890000001,5.235031595,1.689146443,0.907363316,0.446247209,0.01165227,0.055349162,7.054868824,535,1.4617824469999998,613,1.059123619,0,23,532.4362467,8.205873566000001,151991,2474.883561,61585.095239999995,222.24793390000002,6469,39.2047619,401.90700879999997,309.5805481,21.28861345,9.415456007000001,4.06052449,1.847218033,6.851653661,29.57714653,4787,5380,5819,3683,4225,4740,2063,2456,2908,4216,4789,5277,4767,5358,5795,3668,4208,4721,1899,2261,2677,4199,4769,5255,36903.596410000006,28014.556310000004
42,51201061208,71.32428288,72.14947722,0.172179285,36.0,0.7916138770000001,5.5830032570000006,1.706891379,1.154684795,0.437017017,0.006448142,0.041568653,3.74530756,184,0.0,0,0.190227072,0,7,127.22298319999999,0.0,8647,121.23500790000001,57727.333329999994,24.03108634,-740,42.4,249.2374565,247.2128299,2.145239785,0.200401152,0.062923163,4.796960399,53.08089081,1.683046579,4876,5530,6385,3791,4333,5011,2163,2509,2888,4322,4920,5681,4856,5507,6359,3775,4315,4990,1991,2310,2659,4304,4900,5658,22755.92602,18279.312530000003
43,51201030604,58.09552925,41.74528189,0.418926449,34.0,1.370257258,3.839600506,2.239960579,0.624014617,0.25376362399999997,0.008855088,0.021216497,12.82569839,1,0.0,0,1.700489915,0,1,85.63781854,0.0,17514,301.46898089999996,61695.0,6.971276538,414,41.525,581.5453536,650.5163322000001,0.599909452,0.075998601,0.002376343,8.457284903,41.31532176,0.6367523070000001,4682,5287,6109,3638,4134,4813,2098,2418,2800,4150,4702,5443,4663,5265,6084,3623,4117,4793,1931,2226,2578,4133,4683,5421,29537.34597,7642.61085
44,51201011403,45.53386094,35.85701915,0.44503685200000004,56.0,2.4008412359999998,3.5918327710000004,2.119855163,1.470383454,0.283333379,0.015590926000000001,0.082341473,4.702706133,13,0.266386549,0,0.37933418,0,10,63.11463867,10.89268181,7487,164.4270845,54497.0,16.01006339,-241,39.4,288.2874817,147.6084651,0.9429140429999999,0.315196026,0.116320596,9.008683151,27.05125538,1.599047303,4686,5301,6091,3637,4130,4789,2085,2396,2775,4149,4703,5422,4667,5279,6066,3622,4113,4769,1919,2206,2555,4132,4684,5400,45833.55369,61160.79641
45,71200010201,77.85708965,66.32207889,0.22242918399999997,66.0,1.274506688,6.440329825,1.545952098,0.656089455,0.532743369,0.010247922,0.043301904,4.541872748,90,0.0,0,3.8293948760000003,0,2,146.0556874,16.97327809,21584,277.22587749999997,62011.5,18.91927898,-280,40.875,596.2133324,456.57306860000006,2.235314282,0.604114215,0.011543154,5.712314729,50.42457064,1.70192802,5032,5766,6472,3809,4373,5006,2062,2388,2818,4396,5043,5715,5011,5742,6446,3793,4355,4985,1898,2198,2594,4378,5022,5692,42873.06782,7410.749576
